"","SampleSize","Method","Activity"
"17792",6,"REIV",17.5531420338012
"17793",10,"REIV",11.787609002329
"17794",20,"REIV",12.2173839210619
"17795",30,"REIV",14.0961890158413
"17796",3,"REIV",20.9067242238954
"17797",6,"REIV",11.7323928793738
"17798",10,"REIV",13.4846336371933
"17799",20,"REIV",13.1327689947082
"17800",30,"REIV",15.2255084411673
"17801",3,"REIV",18.0601360435004
"17802",6,"REIV",18.6727198042527
"17803",10,"REIV",21.9169234282188
"17804",20,"REIV",14.6003989400706
"17805",30,"REIV",16.6080226653964
"17806",3,"REIV",14.7336352910348
"17807",6,"REIV",15.0302678583089
"17808",10,"REIV",12.2030777442615
"17809",20,"REIV",15.1034827785462
"17810",30,"REIV",14.3744105584326
"17811",3,"REIV",14.6335917775724
"17812",6,"REIV",15.9361043781526
"17813",10,"REIV",15.7156135534008
"17814",20,"REIV",15.0660716432467
"17815",30,"REIV",11.6542242042723
"17816",3,"REIV",13.1216511450556
"17817",6,"REIV",11.5315796824826
"17818",10,"REIV",17.7042849635246
"17819",20,"REIV",11.92246961978
"17820",30,"REIV",12.3927232394071
"17821",3,"REIV",16.4512720577996
"17822",6,"REIV",12.6280106336477
"17823",10,"REIV",11.0919035340125
"17824",20,"REIV",11.6365517808085
"17825",30,"REIV",15.0983319411708
"17826",3,"REIV",13.7571838410613
"17827",6,"REIV",14.4562733818042
"17828",10,"REIV",13.0979937917869
"17829",20,"REIV",16.6676035231584
"17830",30,"REIV",11.5815859787927
"17831",3,"REIV",16.7939481343309
"17832",6,"REIV",16.4090944849275
"17833",10,"REIV",12.968692365238
"17834",20,"REIV",12.8720884747486
"17835",30,"REIV",12.7811186594908
"17836",3,"REIV",16.3827384347211
"17837",6,"REIV",12.5055292920603
"17838",10,"REIV",18.0353037808621
"17839",20,"REIV",12.1274187075161
"17840",30,"REIV",13.5153054699125
"17841",3,"REIV",15.2548851001913
"17842",6,"REIV",12.8754111326944
"17843",10,"REIV",13.6592922564615
"17844",20,"REIV",15.3948003068936
"17845",30,"REIV",15.8168303111982
"17846",3,"REIV",11.9375327355728
"17847",6,"REIV",18.1541891105834
"17848",10,"REIV",12.135682240303
"17849",20,"REIV",11.7418434908293
"17850",30,"REIV",15.2217673726061
"17851",3,"REIV",17.0883962738746
"17852",6,"REIV",16.3632311318594
"17853",10,"REIV",15.0503641306145
"17854",20,"REIV",14.386830123557
"17855",30,"REIV",12.8386091580911
"17856",3,"REIV",10.7271292126483
"17857",6,"REIV",12.7605359767447
"17858",10,"REIV",13.9860722820863
"17859",20,"REIV",12.5892319371521
"17860",30,"REIV",15.5201002332875
"17861",3,"REIV",16.431901920205
"17862",6,"REIV",16.2416816377595
"17863",10,"REIV",12.1362523656567
"17864",20,"REIV",13.8465396165669
"17865",30,"REIV",12.7011396344243
"17866",3,"REIV",9.66730816618564
"17867",6,"REIV",12.9008932879059
"17868",10,"REIV",12.5600903059298
"17869",20,"REIV",14.3420590332249
"17870",30,"REIV",13.7098626590115
"17871",3,"REIV",11.4141172661053
"17872",6,"REIV",16.5411835451867
"17873",10,"REIV",11.8938769606547
"17874",20,"REIV",12.5333834192215
"17875",30,"REIV",14.8552675403477
"17876",3,"REIV",11.0109740129044
"17877",6,"REIV",15.6964489332642
"17878",10,"REIV",10.6822769682586
"17879",20,"REIV",12.563101192592
"17880",30,"REIV",13.5438560699239
"17881",3,"REIV",14.7653703197223
"17882",6,"REIV",14.3269613101085
"17883",10,"REIV",14.6977496894838
"17884",20,"REIV",12.7132751759877
"17885",30,"REIV",13.0636424120319
"17886",3,"REIV",11.5841169511164
"17887",6,"REIV",12.4002280576027
"17888",10,"REIV",17.201516973875
"17889",20,"REIV",14.6284696676715
"17890",30,"REIV",12.8703222390231
"17891",3,"REIV",26.9435040768092
"17892",6,"REIV",13.4649705384827
"17893",10,"REIV",13.2724524833286
"17894",20,"REIV",13.6906654303476
"17895",30,"REIV",14.2643850054542
"17896",3,"REIV",11.3834886318844
"17897",6,"REIV",16.4568563394517
"17898",10,"REIV",11.8280410764297
"17899",20,"REIV",15.2436600837623
"17900",30,"REIV",12.9464145649449
"17901",3,"REIV",11.1676737396008
"17902",6,"REIV",12.0674315180838
"17903",10,"REIV",16.1988719498989
"17904",20,"REIV",13.7774057921264
"17905",30,"REIV",16.6313109559728
"17906",3,"REIV",20.0962086779747
"17907",6,"REIV",13.5799777517036
"17908",10,"REIV",17.8221827817304
"17909",20,"REIV",15.3828668517898
"17910",30,"REIV",12.2365121364657
"17911",3,"REIV",14.5527495183024
"17912",6,"REIV",18.418382625195
"17913",10,"REIV",16.3477100831266
"17914",20,"REIV",11.147162185908
"17915",30,"REIV",13.9639133418993
"17916",3,"REIV",10.5072596434694
"17917",6,"REIV",17.8677684547459
"17918",10,"REIV",13.0880760810616
"17919",20,"REIV",14.4108084249239
"17920",30,"REIV",11.8000818416219
"17921",3,"REIV",12.8568812696583
"17922",6,"REIV",13.404429355923
"17923",10,"REIV",12.6486234537222
"17924",20,"REIV",13.3944882697368
"17925",30,"REIV",13.2919301790699
"17926",3,"REIV",16.0749998575385
"17927",6,"REIV",16.8435650489639
"17928",10,"REIV",18.3535778448095
"17929",20,"REIV",15.6751076993959
"17930",30,"REIV",13.2708030685228
"17931",3,"REIV",19.6725073550696
"17932",6,"REIV",14.5524049645355
"17933",10,"REIV",13.2768380385353
"17934",20,"REIV",12.5973336449213
"17935",30,"REIV",16.748925745606
"17936",3,"REIV",15.2202935637007
"17937",6,"REIV",18.7059714721945
"17938",10,"REIV",11.5991799916444
"17939",20,"REIV",15.6176628699798
"17940",30,"REIV",13.7629362217424
"17941",3,"REIV",15.492162035182
"17942",6,"REIV",19.7480561620215
"17943",10,"REIV",11.2570316527727
"17944",20,"REIV",13.7796134469993
"17945",30,"REIV",15.7382262996962
"17946",3,"REIV",17.15690681058
"17947",6,"REIV",14.2275653598616
"17948",10,"REIV",16.922225228056
"17949",20,"REIV",13.6120698499798
"17950",30,"REIV",12.9185596232781
"17951",3,"REIV",18.4820834657087
"17952",6,"REIV",15.6833367193153
"17953",10,"REIV",11.9118599101835
"17954",20,"REIV",15.433128613876
"17955",30,"REIV",13.6339752294379
"17956",3,"REIV",12.3438468803027
"17957",6,"REIV",15.9149064844378
"17958",10,"REIV",12.0756870797745
"17959",20,"REIV",13.2596142531597
"17960",30,"REIV",13.1373484082113
"17961",3,"REIV",15.3916550743155
"17962",6,"REIV",16.8352521605464
"17963",10,"REIV",19.4471696272964
"17964",20,"REIV",12.5578730248014
"17965",30,"REIV",13.1650893581688
"17966",3,"REIV",11.780808148919
"17967",6,"REIV",15.76863872658
"17968",10,"REIV",15.1752468976151
"17969",20,"REIV",18.9140583052411
"17970",30,"REIV",12.1119942794009
"17971",3,"REIV",12.3953196726502
"17972",6,"REIV",10.9163043751997
"17973",10,"REIV",14.5430218929797
"17974",20,"REIV",12.9983695712806
"17975",30,"REIV",13.5514974779992
"17976",3,"REIV",20.4078332121962
"17977",6,"REIV",12.235773071217
"17978",10,"REIV",15.5133805370958
"17979",20,"REIV",13.5355276111779
"17980",30,"REIV",12.2894406135933
"17981",3,"REIV",20.6793506334467
"17982",6,"REIV",15.1427189301459
"17983",10,"REIV",12.9348396981221
"17984",20,"REIV",12.9907694099446
"17985",30,"REIV",12.1114399740799
"17986",3,"REIV",18.8226872651099
"17987",6,"REIV",14.8120089622988
"17988",10,"REIV",15.4988782659882
"17989",20,"REIV",13.7982406865393
"17990",30,"REIV",13.9561087879281
"17991",3,"REIV",15.5898795573161
"17992",6,"REIV",20.1867103668792
"17993",10,"REIV",13.131156637326
"17994",20,"REIV",12.4534146429054
"17995",30,"REIV",14.9475552910452
"17996",3,"REIV",16.4152388672018
"17997",6,"REIV",15.9068791511639
"17998",10,"REIV",15.5751738707651
"17999",20,"REIV",14.1921859432908
"18000",30,"REIV",13.3109307999467
"18001",3,"REIV",11.5384707434945
"18002",6,"REIV",11.4355220075743
"18003",10,"REIV",10.3587704284645
"18004",20,"REIV",16.3208947947269
"18005",30,"REIV",13.9460894683975
"18006",3,"REIV",19.247797460899
"18007",6,"REIV",12.770115292786
"18008",10,"REIV",10.4387608191973
"18009",20,"REIV",13.4848044146383
"18010",30,"REIV",12.9039523930114
"18011",3,"REIV",12.4473004749067
"18012",6,"REIV",13.5279407592516
"18013",10,"REIV",13.017082668743
"18014",20,"REIV",14.4582377216923
"18015",30,"REIV",13.8574564709314
"18016",3,"REIV",14.6642901256356
"18017",6,"REIV",14.7387297499316
"18018",10,"REIV",16.6897382529533
"18019",20,"REIV",11.2090117967484
"18020",30,"REIV",13.5506399508838
"18021",3,"REIV",14.0162101290308
"18022",6,"REIV",12.3099269792997
"18023",10,"REIV",12.3236168650058
"18024",20,"REIV",11.8682896065006
"18025",30,"REIV",15.8718995934717
"18026",3,"REIV",13.1505267651915
"18027",6,"REIV",13.3313088917564
"18028",10,"REIV",12.1256710001308
"18029",20,"REIV",15.1465220630403
"18030",30,"REIV",12.8961939444156
"18031",3,"REIV",11.1223670721596
"18032",6,"REIV",11.4475042314064
"18033",10,"REIV",12.5164297910166
"18034",20,"REIV",13.4058678440079
"18035",30,"REIV",12.9612225383554
"18036",3,"REIV",13.4500987263099
"18037",6,"REIV",13.9225523652659
"18038",10,"REIV",13.3379056393538
"18039",20,"REIV",16.6324054591238
"18040",30,"REIV",11.6463069495956
"18041",3,"REIV",21.4857738641848
"18042",6,"REIV",15.6736278551889
"18043",10,"REIV",10.8791754200688
"18044",20,"REIV",13.9494181841673
"18045",30,"REIV",12.2831465731783
"18046",3,"REIV",17.1718063824814
"18047",6,"REIV",10.7531336596063
"18048",10,"REIV",13.5831898284484
"18049",20,"REIV",11.7275527068435
"18050",30,"REIV",11.7987139600758
"18051",3,"REIV",13.201946624461
"18052",6,"REIV",13.1810425003007
"18053",10,"REIV",10.6214253873283
"18054",20,"REIV",15.1099441580606
"18055",30,"REIV",14.8428807405729
"18056",3,"REIV",13.1394552754331
"18057",6,"REIV",14.1952373031282
"18058",10,"REIV",13.862955327877
"18059",20,"REIV",12.7730466142165
"18060",30,"REIV",14.1021138315017
"18061",3,"REIV",26.3329155810395
"18062",6,"REIV",12.4919086804778
"18063",10,"REIV",16.8576599803903
"18064",20,"REIV",13.8566564471985
"18065",30,"REIV",15.0940738110429
"18066",3,"REIV",14.8541459462675
"18067",6,"REIV",15.0154688366705
"18068",10,"REIV",17.1327009950443
"18069",20,"REIV",14.9826492070539
"18070",30,"REIV",13.8611262455979
"18071",3,"REIV",17.3632547192829
"18072",6,"REIV",12.0809580754582
"18073",10,"REIV",13.6189916467449
"18074",20,"REIV",12.4029877223348
"18075",30,"REIV",12.9361212168897
"18076",3,"REIV",13.4009429185472
"18077",6,"REIV",18.4464277836137
"18078",10,"REIV",12.0312142841889
"18079",20,"REIV",15.3218466820862
"18080",30,"REIV",13.8060329587658
"18081",3,"REIV",9.84359152481119
"18082",6,"REIV",14.6446515704298
"18083",10,"REIV",14.5527393346112
"18084",20,"REIV",14.4691379154584
"18085",30,"REIV",13.3963478514925
"18086",3,"REIV",11.0672362078687
"18087",6,"REIV",13.4367675725136
"18088",10,"REIV",15.904607756897
"18089",20,"REIV",13.2070625073748
"18090",30,"REIV",12.6182904208847
"18091",3,"REIV",9.6352220848986
"18092",6,"REIV",12.3847987184986
"18093",10,"REIV",14.1069174634331
"18094",20,"REIV",17.2959666000474
"18095",30,"REIV",12.9014445024532
"18096",3,"REIV",17.7780146161552
"18097",6,"REIV",13.1172710289553
"18098",10,"REIV",16.5826596297849
"18099",20,"REIV",12.9760119358464
"18100",30,"REIV",14.9194953951915
"18101",3,"REIV",13.9453436136272
"18102",6,"REIV",19.4026786073845
"18103",10,"REIV",12.5766804248756
"18104",20,"REIV",13.637656138174
"18105",30,"REIV",12.2978030019029
"18106",3,"REIV",12.3174865552928
"18107",6,"REIV",12.181313573664
"18108",10,"REIV",12.4352712331767
"18109",20,"REIV",11.0307006344724
"18110",30,"REIV",15.7438944400373
"18111",3,"REIV",18.0958588254582
"18112",6,"REIV",12.1508319229498
"18113",10,"REIV",10.5485143403757
"18114",20,"REIV",17.1742963861831
"18115",30,"REIV",13.9694633285722
"18116",3,"REIV",13.4708395889521
"18117",6,"REIV",12.0966455239871
"18118",10,"REIV",15.5495297273714
"18119",20,"REIV",17.0953078899804
"18120",30,"REIV",12.7722804452731
"18121",3,"REIV",18.0396786041703
"18122",6,"REIV",16.3585660443741
"18123",10,"REIV",14.0212542493414
"18124",20,"REIV",10.627673496891
"18125",30,"REIV",14.7281368463692
"18126",3,"REIV",17.9976737765246
"18127",6,"REIV",14.4643388621913
"18128",10,"REIV",13.9117423875637
"18129",20,"REIV",13.8779500131095
"18130",30,"REIV",12.5773302138346
"18131",3,"REIV",26.6244322630971
"18132",6,"REIV",13.1769812244643
"18133",10,"REIV",15.4132167062787
"18134",20,"REIV",15.2786633969237
"18135",30,"REIV",12.4224588901184
"18136",3,"REIV",12.1646355482029
"18137",6,"REIV",12.7142161613985
"18138",10,"REIV",12.9287615512204
"18139",20,"REIV",13.2363529134743
"18140",30,"REIV",12.290592082445
"18141",3,"REIV",18.2225914887227
"18142",6,"REIV",17.1341269065195
"18143",10,"REIV",12.8234975468072
"18144",20,"REIV",13.2347754975049
"18145",30,"REIV",14.322191867029
"18146",3,"REIV",12.090477783622
"18147",6,"REIV",15.5179133729007
"18148",10,"REIV",11.5515705383044
"18149",20,"REIV",13.0807595923663
"18150",30,"REIV",12.609190052762
"18151",3,"REIV",18.480115384205
"18152",6,"REIV",10.9511099603201
"18153",10,"REIV",13.7499943189204
"18154",20,"REIV",13.5956501634621
"18155",30,"REIV",11.2656249572949
"18156",3,"REIV",13.2853805539856
"18157",6,"REIV",16.6211345580786
"18158",10,"REIV",17.0376871338001
"18159",20,"REIV",12.8022598636025
"18160",30,"REIV",15.1884979887964
"18161",3,"REIV",10.6809012617576
"18162",6,"REIV",12.9775604011876
"18163",10,"REIV",11.1700989746256
"18164",20,"REIV",13.7041501940138
"18165",30,"REIV",14.9540453317101
"18166",3,"REIV",15.9566323474014
"18167",6,"REIV",15.3436768968792
"18168",10,"REIV",17.5817244997803
"18169",20,"REIV",12.1350312910452
"18170",30,"REIV",13.7174310698395
"18171",3,"REIV",17.2619882966838
"18172",6,"REIV",18.8015468497552
"18173",10,"REIV",13.3100017473873
"18174",20,"REIV",14.8920730832652
"18175",30,"REIV",14.6185739012872
"18176",3,"REIV",10.7101410603111
"18177",6,"REIV",13.4243764406963
"18178",10,"REIV",15.4823934817287
"18179",20,"REIV",17.1689115776174
"18180",30,"REIV",14.9033568113514
"18181",3,"REIV",15.7447539351384
"18182",6,"REIV",13.0293023898147
"18183",10,"REIV",11.4958645666944
"18184",20,"REIV",12.4995791860549
"18185",30,"REIV",16.030104062785
"18186",3,"REIV",15.7676480575645
"18187",6,"REIV",13.1406285240851
"18188",10,"REIV",16.7912999071227
"18189",20,"REIV",14.9581710240431
"18190",30,"REIV",13.7532226962587
"18191",3,"REIV",14.5456437179314
"18192",6,"REIV",12.8409508982871
"18193",10,"REIV",11.9623458457332
"18194",20,"REIV",13.608668639096
"18195",30,"REIV",15.01677006851
"18196",3,"REIV",18.4422675764747
"18197",6,"REIV",11.7694992735545
"18198",10,"REIV",17.6023295054218
"18199",20,"REIV",15.0291696422691
"18200",30,"REIV",15.2698814019996
"18201",3,"REIV",9.60866126448468
"18202",6,"REIV",12.4096948424596
"18203",10,"REIV",11.4828915742953
"18204",20,"REIV",12.561039805091
"18205",30,"REIV",13.2156139861578
"18206",3,"REIV",17.7234431637058
"18207",6,"REIV",14.7010995149483
"18208",10,"REIV",10.098024313999
"18209",20,"REIV",12.6545415583379
"18210",30,"REIV",12.4370057320348
"18211",3,"REIV",11.1949872747678
"18212",6,"REIV",14.6679963887718
"18213",10,"REIV",15.0171230499558
"18214",20,"REIV",13.531387857568
"18215",30,"REIV",11.8347165133781
"18216",3,"REIV",19.0289646476564
"18217",6,"REIV",17.2311870432832
"18218",10,"REIV",12.6436010155835
"18219",20,"REIV",15.6891020598508
"18220",30,"REIV",13.4819420400548
"18221",3,"REIV",15.5132995926188
"18222",6,"REIV",13.0850303206731
"18223",10,"REIV",10.8850391271021
"18224",20,"REIV",14.2264638175463
"18225",30,"REIV",13.0905633507508
"18226",3,"REIV",10.7315377681496
"18227",6,"REIV",12.1035516493903
"18228",10,"REIV",12.1891131190637
"18229",20,"REIV",12.8710160978214
"18230",30,"REIV",12.2468188506385
"18231",3,"REIV",20.4143371849289
"18232",6,"REIV",10.7876015618153
"18233",10,"REIV",11.4081665962737
"18234",20,"REIV",14.7692669157917
"18235",30,"REIV",14.5015489337597
"18236",3,"REIV",9.62678105039609
"18237",6,"REIV",11.0004802352038
"18238",10,"REIV",15.7159396083462
"18239",20,"REIV",14.6960997013079
"18240",30,"REIV",12.7325982271122
"18241",3,"REIV",19.5661863869653
"18242",6,"REIV",19.7501975006072
"18243",10,"REIV",15.0256374588207
"18244",20,"REIV",13.1763648833185
"18245",30,"REIV",16.474199680675
"18246",3,"REIV",17.3820040618972
"18247",6,"REIV",17.8353655820854
"18248",10,"REIV",16.0242260053298
"18249",20,"REIV",12.0402487106219
"18250",30,"REIV",14.4844526067346
"18251",3,"REIV",12.7774994044338
"18252",6,"REIV",10.6916969507974
"18253",10,"REIV",16.8293837306398
"18254",20,"REIV",13.8569581817521
"18255",30,"REIV",15.0725107811021
"18256",3,"REIV",16.3270312102213
"18257",6,"REIV",19.8832768896784
"18258",10,"REIV",13.921288496483
"18259",20,"REIV",16.1047020324088
"18260",30,"REIV",12.0563419749959
"18261",3,"REIV",13.6496666986916
"18262",6,"REIV",11.5020580798462
"18263",10,"REIV",11.3440216016483
"18264",20,"REIV",12.3944876134338
"18265",30,"REIV",13.2559462705498
"18266",3,"REIV",18.3881916083615
"18267",6,"REIV",19.3360102562469
"18268",10,"REIV",16.1622350939763
"18269",20,"REIV",11.404350329569
"18270",30,"REIV",12.4773951822587
"18271",3,"REIV",16.5097923743422
"18272",6,"REIV",13.6174017003566
"18273",10,"REIV",14.468854929822
"18274",20,"REIV",12.3448335925313
"18275",30,"REIV",15.1647293158742
"18276",3,"REIV",16.3208528449253
"18277",6,"REIV",10.1011748558907
"18278",10,"REIV",13.5117445568404
"18279",20,"REIV",12.2827344141107
"18280",30,"REIV",12.2131393891229
"18281",3,"REIV",15.1892028825617
"18282",6,"REIV",11.4157891896866
"18283",10,"REIV",13.2831745686205
"18284",20,"REIV",12.2378671899655
"18285",30,"REIV",13.6333404479347
"18286",3,"REIV",13.8129606860483
"18287",6,"REIV",12.7724704480868
"18288",10,"REIV",15.7041239243372
"18289",20,"REIV",11.4043574450377
"18290",30,"REIV",15.3403823747264
"18291",3,"REIV",22.0610793695866
"18292",6,"REIV",11.5137411330898
"18293",10,"REIV",15.0841692167673
"18294",20,"REIV",14.2627744993008
"18295",30,"REIV",18.90078059778
"18296",3,"REIV",12.1689613723311
"18297",6,"REIV",11.7443711451948
"18298",10,"REIV",16.0346824799591
"18299",20,"REIV",13.7870104539361
"18300",30,"REIV",13.3154696879448
"18301",3,"REIV",17.1825146509706
"18302",6,"REIV",13.4689868868518
"18303",10,"REIV",10.8393600107976
"18304",20,"REIV",14.5642662862875
"18305",30,"REIV",13.8751130649075
"18306",3,"REIV",15.8154900130245
"18307",6,"REIV",18.1222303857726
"18308",10,"REIV",12.1438628111938
"18309",20,"REIV",13.4176725918693
"18310",30,"REIV",13.407501584444
"18311",3,"REIV",13.8391456868084
"18312",6,"REIV",13.8691611057868
"18313",10,"REIV",13.6201021218809
"18314",20,"REIV",14.026767899803
"18315",30,"REIV",11.8428249370841
"18316",3,"REIV",12.4400223614399
"18317",6,"REIV",13.6702189359194
"18318",10,"REIV",14.7940728186756
"18319",20,"REIV",12.4939292594363
"18320",30,"REIV",12.2028454948363
"18321",3,"REIV",16.4100958398264
"18322",6,"REIV",14.8723463942046
"18323",10,"REIV",10.8840093869913
"18324",20,"REIV",12.0411662283686
"18325",30,"REIV",13.1996954107682
"18326",3,"REIV",19.9027802821001
"18327",6,"REIV",12.2491368170572
"18328",10,"REIV",16.6116732932406
"18329",20,"REIV",13.5226366358726
"18330",30,"REIV",11.6602247020378
"18331",3,"REIV",14.5568869720322
"18332",6,"REIV",15.565717513269
"18333",10,"REIV",12.9058449053833
"18334",20,"REIV",13.2717812596124
"18335",30,"REIV",15.5266191708286
"18336",3,"REIV",27.290201320644
"18337",6,"REIV",17.8575489460912
"18338",10,"REIV",10.7812393286268
"18339",20,"REIV",12.3715928026432
"18340",30,"REIV",15.7308951626343
"18341",3,"REIV",15.6437657560506
"18342",6,"REIV",14.9198756974472
"18343",10,"REIV",15.547047056051
"18344",20,"REIV",17.2613399754733
"18345",30,"REIV",14.4331217232657
"18346",3,"REIV",21.0938242808871
"18347",6,"REIV",18.2390111008466
"18348",10,"REIV",14.2974729810241
"18349",20,"REIV",15.1102425685161
"18350",30,"REIV",13.9574570709959
"18351",3,"REIV",23.6942619185184
"18352",6,"REIV",12.213293311515
"18353",10,"REIV",14.2573846955667
"18354",20,"REIV",15.3330478608373
"18355",30,"REIV",14.8732420735439
"18356",3,"REIV",22.8634951887724
"18357",6,"REIV",11.8359728467247
"18358",10,"REIV",14.0281390677149
"18359",20,"REIV",12.8150929369913
"18360",30,"REIV",12.337611614234
"18361",3,"REIV",21.5560157569036
"18362",6,"REIV",16.5200417052705
"18363",10,"REIV",14.7067932990576
"18364",20,"REIV",12.3830878124845
"18365",30,"REIV",13.7381418397223
"18366",3,"REIV",14.9075153366553
"18367",6,"REIV",11.1254189195734
"18368",10,"REIV",15.3512762661765
"18369",20,"REIV",15.1560729096029
"18370",30,"REIV",14.7781694372229
"18371",3,"REIV",16.459007950418
"18372",6,"REIV",18.4926658783036
"18373",10,"REIV",12.2329611652836
"18374",20,"REIV",14.8420372657232
"18375",30,"REIV",13.7633368138362
"18376",3,"REIV",12.6611573274954
"18377",6,"REIV",13.1092083139311
"18378",10,"REIV",16.0541839722523
"18379",20,"REIV",12.8396696917657
"18380",30,"REIV",12.2602295004707
"18381",3,"REIV",13.3782349797858
"18382",6,"REIV",14.8592723952311
"18383",10,"REIV",16.4001119400332
"18384",20,"REIV",15.5410996513737
"18385",30,"REIV",16.3963268866094
"18386",3,"REIV",10.561539825772
"18387",6,"REIV",12.1916170389723
"18388",10,"REIV",12.7796211775171
"18389",20,"REIV",12.267086851833
"18390",30,"REIV",14.7081012891382
"18391",3,"REIV",14.1486388426257
"18392",6,"REIV",16.0904010022915
"18393",10,"REIV",13.5703141387229
"18394",20,"REIV",12.3663470861288
"18395",30,"REIV",12.7945193077049
"18396",3,"REIV",18.5560618977726
"18397",6,"REIV",14.8964351824314
"18398",10,"REIV",13.6657807985263
"18399",20,"REIV",16.110362808276
"18400",30,"REIV",14.3121033092713
"18401",3,"REIV",14.003853236246
"18402",6,"REIV",16.6806786493822
"18403",10,"REIV",12.1135372856262
"18404",20,"REIV",13.2722796970186
"18405",30,"REIV",12.1407993234412
"18406",3,"REIV",24.626198945166
"18407",6,"REIV",14.6861628885691
"18408",10,"REIV",11.7556143964832
"18409",20,"REIV",13.2293795706035
"18410",30,"REIV",12.2304011902008
"18411",3,"REIV",17.3553739051954
"18412",6,"REIV",17.25020576291
"18413",10,"REIV",15.7332848037422
"18414",20,"REIV",13.0278961132124
"18415",30,"REIV",12.9945005717405
"18416",3,"REIV",19.0387669440198
"18417",6,"REIV",18.0830427603134
"18418",10,"REIV",16.9693428837068
"18419",20,"REIV",13.6048083789549
"18420",30,"REIV",13.5268256368584
"18421",3,"REIV",12.0120941227813
"18422",6,"REIV",11.9132472543348
"18423",10,"REIV",11.9721142500781
"18424",20,"REIV",11.9473340428793
"18425",30,"REIV",14.2472636378635
"18426",3,"REIV",20.082162978571
"18427",6,"REIV",14.898134380846
"18428",10,"REIV",14.6108053991546
"18429",20,"REIV",13.2978041713574
"18430",30,"REIV",13.7865762525588
"18431",3,"REIV",13.8051630325154
"18432",6,"REIV",16.3759898345584
"18433",10,"REIV",10.5263113850231
"18434",20,"REIV",15.6770305713921
"18435",30,"REIV",13.6388821733205
"18436",3,"REIV",10.6228943732466
"18437",6,"REIV",13.9817093294056
"18438",10,"REIV",18.1023769297612
"18439",20,"REIV",16.1248331179075
"18440",30,"REIV",14.6037214910689
"18441",3,"REIV",11.9152983063743
"18442",6,"REIV",13.9805359861345
"18443",10,"REIV",13.7919274842364
"18444",20,"REIV",14.6294449983695
"18445",30,"REIV",12.9191596984705
"18446",3,"REIV",11.737754676068
"18447",6,"REIV",16.4883105499096
"18448",10,"REIV",16.4693396384909
"18449",20,"REIV",13.2487485507501
"18450",30,"REIV",14.2939248674006
"18451",3,"REIV",32.7717225238042
"18452",6,"REIV",19.7732641624077
"18453",10,"REIV",13.6288352533507
"18454",20,"REIV",15.0489873296429
"18455",30,"REIV",14.1171252503616
"18456",3,"REIV",16.4092338541186
"18457",6,"REIV",13.7798825533628
"18458",10,"REIV",15.8675843209317
"18459",20,"REIV",12.712270953474
"18460",30,"REIV",13.5554352716412
"18461",3,"REIV",16.450750505201
"18462",6,"REIV",14.2378781684507
"18463",10,"REIV",14.1409136892369
"18464",20,"REIV",15.0790015716171
"18465",30,"REIV",12.4437417140558
"18466",3,"REIV",15.6258302826719
"18467",6,"REIV",13.0898522193038
"18468",10,"REIV",12.9618249527475
"18469",20,"REIV",12.3294907651978
"18470",30,"REIV",12.8350747872285
"18471",3,"REIV",13.4654616139061
"18472",6,"REIV",19.4245278792812
"18473",10,"REIV",11.3841413715056
"18474",20,"REIV",11.3947776209361
"18475",30,"REIV",12.9187296392977
"18476",3,"REIV",19.3564683327267
"18477",6,"REIV",11.4359557252817
"18478",10,"REIV",14.7455665370711
"18479",20,"REIV",15.4724355860113
"18480",30,"REIV",14.3818423368752
"18481",3,"REIV",10.5802291805088
"18482",6,"REIV",12.0009151733495
"18483",10,"REIV",13.6001170617516
"18484",20,"REIV",11.0119277975123
"18485",30,"REIV",14.3869229189465
"18486",3,"REIV",11.9663875388215
"18487",6,"REIV",24.5285362891535
"18488",10,"REIV",19.7071787616337
"18489",20,"REIV",12.4780528475939
"18490",30,"REIV",12.503664583968
"18491",3,"REIV",13.9150841753804
"18492",6,"REIV",13.0773256681416
"18493",10,"REIV",14.441068376221
"18494",20,"REIV",15.3682349391014
"18495",30,"REIV",13.4855795092709
"18496",3,"REIV",11.5110566723206
"18497",6,"REIV",16.6777800769572
"18498",10,"REIV",11.5066709150765
"18499",20,"REIV",13.7962126675619
"18500",30,"REIV",12.4107324140664
"18501",3,"REIV",15.3766700450005
"18502",6,"REIV",12.0840621052665
"18503",10,"REIV",10.8505217300738
"18504",20,"REIV",17.687241910753
"18505",30,"REIV",13.9554571759593
"18506",3,"REIV",20.2994180254957
"18507",6,"REIV",12.6207455937419
"18508",10,"REIV",15.2964817487498
"18509",20,"REIV",15.0780871668347
"18510",30,"REIV",14.359018553886
"18511",3,"REIV",15.6079292859844
"18512",6,"REIV",16.9688613638026
"18513",10,"REIV",12.307778599884
"18514",20,"REIV",14.8301352684706
"18515",30,"REIV",12.6237838777117
"18516",3,"REIV",17.6572767544748
"18517",6,"REIV",13.5223263381774
"18518",10,"REIV",11.5059787756247
"18519",20,"REIV",16.1997096176118
"18520",30,"REIV",13.5662533475658
"18521",3,"REIV",11.4148366207802
"18522",6,"REIV",14.1057717859075
"18523",10,"REIV",11.5321490189724
"18524",20,"REIV",14.496633248934
"18525",30,"REIV",14.3179093164114
"18526",3,"REIV",16.8930242140989
"18527",6,"REIV",11.9115758607164
"18528",10,"REIV",18.9194049284312
"18529",20,"REIV",13.2422953873533
"18530",30,"REIV",14.6629437952598
